,path,label
415,label_1/Binh_s cam/label_2.01_13_23_06.Still000.jpg,label_2/Binh_s cam/label_2.01_13_23_06.Still000.json
416,label_1/Kha_s cam/Binh_cam.00_06_12_07.Still035.jpg,label_1/Kha_s cam/Binh_cam.00_06_12_07.Still035.json
417,label_1/Kha_s cam/Binh_cam.00_28_55_08.Still123.jpg,label_1/Kha_s cam/Binh_cam.00_28_55_08.Still123.json
418,label_1/Binh_s cam/Binh_cam.00_38_32_25.Still171.jpg,label_1/Binh_s cam/Binh_cam.00_38_32_25.Still171.json
419,label_1/Binh_s cam/Binh_cam.00_30_00_18.Still136.jpg,label_1/Binh_s cam/Binh_cam.00_30_00_18.Still136.json
420,label_2/Ti_s cam/label_2.01_13_59_15.Still016.jpg,label_2/Ti_s cam/label_2.01_13_59_15.Still016.json
421,label_2/Kha_s cam/label_2.01_14_46_12.Still035.jpg,label_2/Kha_s cam/label_2.01_14_46_12.Still035.json
422,label_2/Binh_s cam/label_2.01_17_26_15.Still084.jpg,label_2/Binh_s cam/label_2.01_17_26_15.Still084.json
423,label_2/Kha_s cam/label_2.01_20_59_01.Still142.jpg,label_2/Kha_s cam/label_2.01_20_59_01.Still142.json
424,label_1/Ti_s cam/label_2.01_13_26_15.Still001.jpg,label_2/Ti_s cam/label_2.01_13_26_15.Still001.json
425,label_1/Kha_s cam/Binh_cam.00_30_15_04.Still139.jpg,label_1/Kha_s cam/Binh_cam.00_30_15_04.Still139.json
426,label_2/Kha_s cam/label_2.01_22_36_26.Still171.jpg,label_2/Kha_s cam/label_2.01_22_36_26.Still171.json
427,label_1/Kha_s cam/Binh_cam.00_42_09_26.Still230.jpg,label_1/Kha_s cam/Binh_cam.00_42_09_26.Still230.json
428,label_1/Binh_s cam/Binh_cam.00_05_31_19.Still026.jpg,label_1/Binh_s cam/Binh_cam.00_05_31_19.Still026.json
429,label_2/Kha_s cam/label_2.01_38_28_01.Still197.jpg,label_2/Kha_s cam/label_2.01_38_28_01.Still197.json
430,label_1/Ti_s cam/Binh_cam.00_07_08_03.Still050.jpg,label_1/Ti_s cam/Binh_cam.00_07_08_03.Still050.json
431,label_1/Ti_s cam/Binh_cam.00_16_52_15.Still090.jpg,label_1/Ti_s cam/Binh_cam.00_16_52_15.Still090.json
432,label_2/Kha_s cam/label_2.01_15_30_15.Still050.jpg,label_2/Kha_s cam/label_2.01_15_30_15.Still050.json
433,label_2/Binh_s cam/label_2.01_16_55_27.Still076.jpg,label_2/Binh_s cam/label_2.01_16_55_27.Still076.json
434,label_1/Kha_s cam/Binh_cam.00_19_19_04.Still108.jpg,label_1/Kha_s cam/Binh_cam.00_19_19_04.Still108.json
435,label_1/Ti_s cam/Binh_cam.00_40_48_13.Still208.jpg,label_1/Ti_s cam/Binh_cam.00_40_48_13.Still208.json
436,label_1/Kha_s cam/Binh_cam.00_16_20_14.Still081.jpg,label_1/Kha_s cam/Binh_cam.00_16_20_14.Still081.json
437,label_1/Binh_s cam/Binh_cam.00_43_19_23.Still246.jpg,label_1/Binh_s cam/Binh_cam.00_43_19_23.Still246.json
438,label_1/Binh_s cam/label_2.01_19_47_23.Still121.jpg,label_2/Binh_s cam/label_2.01_19_47_23.Still121.json
439,label_1/Ti_s cam/Binh_cam.00_19_22_06.Still109.jpg,label_1/Ti_s cam/Binh_cam.00_19_22_06.Still109.json
440,label_1/Ti_s cam/Binh_cam.00_29_03_19.Still125.jpg,label_1/Ti_s cam/Binh_cam.00_29_03_19.Still125.json
441,label_1/Binh_s cam/Binh_cam.00_31_03_18.Still151.jpg,label_1/Binh_s cam/Binh_cam.00_31_03_18.Still151.json
442,label_2/Kha_s cam/label_2.01_14_55_23.Still039.jpg,label_2/Kha_s cam/label_2.01_14_55_23.Still039.json
443,label_1/Binh_s cam/Binh_cam.00_31_35_15.Still157.jpg,label_1/Binh_s cam/Binh_cam.00_31_35_15.Still157.json
444,label_2/Binh_s cam/label_2.01_21_46_14.Still155.jpg,label_2/Binh_s cam/label_2.01_21_46_14.Still155.json
445,label_1/Binh_s cam/Binh_cam.00_04_18_14.Still012.jpg,label_1/Binh_s cam/Binh_cam.00_04_18_14.Still012.json
446,label_2/Kha_s cam/label_2.01_14_03_11.Still019.jpg,label_2/Kha_s cam/label_2.01_14_03_11.Still019.json
447,label_1/Binh_s cam/Binh_cam.00_19_28_03.Still110.jpg,label_1/Binh_s cam/Binh_cam.00_19_28_03.Still110.json
448,label_2/Kha_s cam/label_2.01_15_36_07.Still054.jpg,label_2/Kha_s cam/label_2.01_15_36_07.Still054.json
449,label_2/Kha_s cam/label_2.01_16_34_01.Still070.jpg,label_2/Kha_s cam/label_2.01_16_34_01.Still070.json
450,label_1/Ti_s cam/Binh_cam.00_30_49_03.Still148.jpg,label_1/Ti_s cam/Binh_cam.00_30_49_03.Still148.json
451,label_2/Kha_s cam/label_2.01_38_11_25.Still192.jpg,label_2/Kha_s cam/label_2.01_38_11_25.Still192.json
452,label_2/Kha_s cam/Binh_cam.00_14_10_00.Still065.jpg,label_1/Kha_s cam/Binh_cam.00_14_10_00.Still065.json
453,label_1/Kha_s cam/label_2.01_37_42_03.Still183.jpg,label_2/Kha_s cam/label_2.01_37_42_03.Still183.json
454,label_2/Kha_s cam/label_2.01_16_50_05.Still074.jpg,label_2/Kha_s cam/label_2.01_16_50_05.Still074.json
455,label_1/Binh_s cam/Binh_cam.00_39_22_29.Still183.jpg,label_1/Binh_s cam/Binh_cam.00_39_22_29.Still183.json
456,label_1/Ti_s cam/Binh_cam.00_28_44_17.Still120.jpg,label_1/Ti_s cam/Binh_cam.00_28_44_17.Still120.json
457,label_2/Binh_s cam/Binh_cam.00_09_44_06.Still058.jpg,label_1/Binh_s cam/Binh_cam.00_09_44_06.Still058.json
458,label_1/Kha_s cam/Binh_cam.00_18_17_16.Still094.jpg,label_1/Kha_s cam/Binh_cam.00_18_17_16.Still094.json
459,label_1/Binh_s cam/Binh_cam.00_40_37_14.Still204.jpg,label_1/Binh_s cam/Binh_cam.00_40_37_14.Still204.json
460,label_1/Ti_s cam/Binh_cam.00_28_38_09.Still119.jpg,label_1/Ti_s cam/Binh_cam.00_28_38_09.Still119.json
461,label_2/Ti_s cam/label_2.01_15_13_27.Still046.jpg,label_2/Ti_s cam/label_2.01_15_13_27.Still046.json
462,label_2/Kha_s cam/label_2.01_18_54_26.Still106.jpg,label_2/Kha_s cam/label_2.01_18_54_26.Still106.json
463,label_2/Kha_s cam/label_2.01_19_15_11.Still111.jpg,label_2/Kha_s cam/label_2.01_19_15_11.Still111.json
464,label_1/Kha_s cam/Binh_cam.00_40_56_07.Still210.jpg,label_1/Kha_s cam/Binh_cam.00_40_56_07.Still210.json
465,label_1/Binh_s cam/Binh_cam.00_30_15_04.Still139.jpg,label_1/Binh_s cam/Binh_cam.00_30_15_04.Still139.json
466,label_2/Kha_s cam/label_2.01_15_14_22.Still047.jpg,label_2/Kha_s cam/label_2.01_15_14_22.Still047.json
467,label_2/Ti_s cam/label_2.01_22_30_08.Still169.jpg,label_2/Ti_s cam/label_2.01_22_30_08.Still169.json
468,label_2/Binh_s cam/label_2.01_39_18_06.Still209.jpg,label_2/Binh_s cam/label_2.01_39_18_06.Still209.json
469,label_1/Ti_s cam/Binh_cam.00_28_47_01.Still121.jpg,label_1/Ti_s cam/Binh_cam.00_28_47_01.Still121.json
470,label_1/Kha_s cam/Binh_cam.00_43_19_23.Still246.jpg,label_1/Kha_s cam/Binh_cam.00_43_19_23.Still246.json
471,label_2/Ti_s cam/label_2.01_38_28_01.Still197.jpg,label_2/Ti_s cam/label_2.01_38_28_01.Still197.json
472,label_1/Binh_s cam/Binh_cam.00_41_49_19.Still224.jpg,label_1/Binh_s cam/Binh_cam.00_41_49_19.Still224.json
473,label_2/Binh_s cam/label_2.01_14_52_21.Still038.jpg,label_2/Binh_s cam/label_2.01_14_52_21.Still038.json
474,label_1/Ti_s cam/Binh_cam.00_37_52_25.Still158.jpg,label_1/Ti_s cam/Binh_cam.00_37_52_25.Still158.json
475,label_2/Ti_s cam/label_2.01_14_58_15.Still040.jpg,label_2/Ti_s cam/label_2.01_14_58_15.Still040.json
476,label_2/Kha_s cam/label_2.01_20_15_20.Still129.jpg,label_2/Kha_s cam/label_2.01_20_15_20.Still129.json
477,label_1/Binh_s cam/Binh_cam.00_03_50_20.Still004.jpg,label_1/Binh_s cam/Binh_cam.00_03_50_20.Still004.json
478,label_1/Kha_s cam/Binh_cam.00_42_20_21.Still233.jpg,label_1/Kha_s cam/Binh_cam.00_42_20_21.Still233.json
479,label_2/Kha_s cam/label_2.01_16_22_29.Still067.jpg,label_2/Kha_s cam/label_2.01_16_22_29.Still067.json
480,label_1/Ti_s cam/Binh_cam.00_04_52_07.Still019.jpg,label_1/Ti_s cam/Binh_cam.00_04_52_07.Still019.json
481,label_2/Kha_s cam/label_2.01_18_06_09.Still094.jpg,label_2/Kha_s cam/label_2.01_18_06_09.Still094.json
482,label_1/Ti_s cam/Binh_cam.00_42_10_19.Still231.jpg,label_1/Ti_s cam/Binh_cam.00_42_10_19.Still231.json
483,label_2/Ti_s cam/label_2.01_16_17_06.Still065.jpg,label_2/Ti_s cam/label_2.01_16_17_06.Still065.json
484,label_1/Binh_s cam/label_2.01_13_26_15.Still001.jpg,label_2/Binh_s cam/label_2.01_13_26_15.Still001.json
485,label_2/Ti_s cam/label_2.01_21_04_18.Still144.jpg,label_2/Ti_s cam/label_2.01_21_04_18.Still144.json
486,label_1/Ti_s cam/Binh_cam.00_38_50_12.Still174.jpg,label_1/Ti_s cam/Binh_cam.00_38_50_12.Still174.json
487,label_1/Kha_s cam/Binh_cam.00_10_00_24.Still062.jpg,label_1/Kha_s cam/Binh_cam.00_10_00_24.Still062.json
488,label_1/Ti_s cam/Binh_cam.00_05_37_01.Still027.jpg,label_1/Ti_s cam/Binh_cam.00_05_37_01.Still027.json
489,label_2/Ti_s cam/label_2.01_14_26_29.Still027.jpg,label_2/Ti_s cam/label_2.01_14_26_29.Still027.json
490,label_2/Binh_s cam/label_2.01_22_27_15.Still168.jpg,label_2/Binh_s cam/label_2.01_22_27_15.Still168.json
491,label_2/Binh_s cam/label_2.01_19_03_09.Still108.jpg,label_2/Binh_s cam/label_2.01_19_03_09.Still108.json
492,label_1/Kha_s cam/Binh_cam.00_14_57_11.Still075.jpg,label_1/Kha_s cam/Binh_cam.00_14_57_11.Still075.json
493,label_1/Kha_s cam/Binh_cam.00_30_38_06.Still146.jpg,label_1/Kha_s cam/Binh_cam.00_30_38_06.Still146.json
494,label_2/Binh_s cam/label_2.01_22_36_26.Still171.jpg,label_2/Binh_s cam/label_2.01_22_36_26.Still171.json
495,label_2/Ti_s cam/label_2.01_18_12_10.Still095.jpg,label_2/Ti_s cam/label_2.01_18_12_10.Still095.json
496,label_1/Ti_s cam/Binh_cam.00_42_32_18.Still236.jpg,label_1/Ti_s cam/Binh_cam.00_42_32_18.Still236.json
497,label_1/Ti_s cam/Binh_cam.00_09_16_06.Still053.jpg,label_1/Ti_s cam/Binh_cam.00_09_16_06.Still053.json
498,label_2/Binh_s cam/label_2.01_19_37_25.Still118.jpg,label_2/Binh_s cam/label_2.01_19_37_25.Still118.json
499,label_2/Ti_s cam/label_2.01_38_54_13.Still201.jpg,label_2/Ti_s cam/label_2.01_38_54_13.Still201.json
500,label_1/Kha_s cam/Binh_cam.00_31_03_18.Still151.jpg,label_1/Kha_s cam/Binh_cam.00_31_03_18.Still151.json
501,label_1/Ti_s cam/Binh_cam.00_29_16_23.Still129.jpg,label_1/Ti_s cam/Binh_cam.00_29_16_23.Still129.json
502,label_2/Binh_s cam/label_2.01_19_15_11.Still111.jpg,label_2/Binh_s cam/label_2.01_19_15_11.Still111.json
503,label_1/Binh_s cam/Binh_cam.00_09_57_02.Still061.jpg,label_1/Binh_s cam/Binh_cam.00_09_57_02.Still061.json
504,label_2/Kha_s cam/label_2.01_15_20_08.Still048.jpg,label_2/Kha_s cam/label_2.01_15_20_08.Still048.json
505,label_1/Ti_s cam/Binh_cam.00_29_51_15.Still134.jpg,label_1/Ti_s cam/Binh_cam.00_29_51_15.Still134.json
506,label_2/Binh_s cam/label_2.01_20_15_06.Still128.jpg,label_2/Binh_s cam/label_2.01_20_15_06.Still128.json
507,label_1/Kha_s cam/label_2.01_13_33_17.Still003.jpg,label_2/Kha_s cam/label_2.01_13_33_17.Still003.json
508,label_2/Kha_s cam/Binh_cam.00_40_31_25.Still202.jpg,label_1/Kha_s cam/Binh_cam.00_40_31_25.Still202.json
509,label_2/Binh_s cam/label_2.01_16_01_10.Still062.jpg,label_2/Binh_s cam/label_2.01_16_01_10.Still062.json
510,label_2/Binh_s cam/label_2.01_19_28_24.Still114.jpg,label_2/Binh_s cam/label_2.01_19_28_24.Still114.json
511,label_1/Ti_s cam/Binh_cam.00_04_07_02.Still009.jpg,label_1/Ti_s cam/Binh_cam.00_04_07_02.Still009.json
512,label_2/Kha_s cam/label_2.01_21_43_05.Still154.jpg,label_2/Kha_s cam/label_2.01_21_43_05.Still154.json
513,label_1/Ti_s cam/Binh_cam.00_30_30_11.Still143.jpg,label_1/Ti_s cam/Binh_cam.00_30_30_11.Still143.json
514,label_1/Binh_s cam/Binh_cam.00_05_46_27.Still028.jpg,label_1/Binh_s cam/Binh_cam.00_05_46_27.Still028.json
515,label_2/Binh_s cam/label_2.01_19_58_07.Still124.jpg,label_2/Binh_s cam/label_2.01_19_58_07.Still124.json
516,label_2/Binh_s cam/label_2.01_21_07_07.Still145.jpg,label_2/Binh_s cam/label_2.01_21_07_07.Still145.json
517,label_2/Binh_s cam/label_2.01_19_11_25.Still110.jpg,label_2/Binh_s cam/label_2.01_19_11_25.Still110.json
518,label_2/Ti_s cam/label_2.01_17_23_09.Still083.jpg,label_2/Ti_s cam/label_2.01_17_23_09.Still083.json
519,label_2/Binh_s cam/label_2.01_14_15_06.Still025.jpg,label_2/Binh_s cam/label_2.01_14_15_06.Still025.json
520,label_2/Kha_s cam/label_2.01_14_58_15.Still040.jpg,label_2/Kha_s cam/label_2.01_14_58_15.Still040.json
521,label_2/Kha_s cam/label_2.01_22_06_19.Still162.jpg,label_2/Kha_s cam/label_2.01_22_06_19.Still162.json
522,label_1/Binh_s cam/Binh_cam.00_14_50_21.Still074.jpg,label_1/Binh_s cam/Binh_cam.00_14_50_21.Still074.json
523,label_1/Kha_s cam/Binh_cam.00_06_38_22.Still043.jpg,label_1/Kha_s cam/Binh_cam.00_06_38_22.Still043.json
524,label_1/Binh_s cam/label_2.01_37_42_03.Still183.jpg,label_2/Binh_s cam/label_2.01_37_42_03.Still183.json
525,label_1/Kha_s cam/Binh_cam.00_15_05_16.Still077.jpg,label_1/Kha_s cam/Binh_cam.00_15_05_16.Still077.json
526,label_2/Kha_s cam/label_2.01_21_40_18.Still153.jpg,label_2/Kha_s cam/label_2.01_21_40_18.Still153.json
527,label_1/Ti_s cam/Binh_cam.00_06_03_27.Still032.jpg,label_1/Ti_s cam/Binh_cam.00_06_03_27.Still032.json
528,label_1/Ti_s cam/Binh_cam.00_40_39_08.Still205.jpg,label_1/Ti_s cam/Binh_cam.00_40_39_08.Still205.json
529,label_2/Kha_s cam/label_2.01_14_30_14.Still028.jpg,label_2/Kha_s cam/label_2.01_14_30_14.Still028.json
530,label_1/Ti_s cam/Binh_cam.00_14_29_24.Still069.jpg,label_1/Ti_s cam/Binh_cam.00_14_29_24.Still069.json
531,label_2/Kha_s cam/label_2.01_17_39_03.Still087.jpg,label_2/Kha_s cam/label_2.01_17_39_03.Still087.json
532,label_1/Kha_s cam/Binh_cam.00_04_18_14.Still012.jpg,label_1/Kha_s cam/Binh_cam.00_04_18_14.Still012.json
533,label_1/Ti_s cam/Binh_cam.00_14_39_01.Still072.jpg,label_1/Ti_s cam/Binh_cam.00_14_39_01.Still072.json
534,label_2/Kha_s cam/label_2.01_39_15_19.Still208.jpg,label_2/Kha_s cam/label_2.01_39_15_19.Still208.json
535,label_2/Ti_s cam/label_2.01_15_13_03.Still045.jpg,label_2/Ti_s cam/label_2.01_15_13_03.Still045.json
536,label_1/Ti_s cam/label_2.01_37_50_04.Still186.jpg,label_2/Ti_s cam/label_2.01_37_50_04.Still186.json
537,label_2/Kha_s cam/label_2.01_19_50_16.Still122.jpg,label_2/Kha_s cam/label_2.01_19_50_16.Still122.json
538,label_2/Kha_s cam/Binh_cam.00_40_31_07.Still201.jpg,label_1/Kha_s cam/Binh_cam.00_40_31_07.Still201.json
539,label_1/Binh_s cam/Binh_cam.00_06_59_01.Still048.jpg,label_1/Binh_s cam/Binh_cam.00_06_59_01.Still048.json
540,label_1/Binh_s cam/Binh_cam.00_04_09_15.Still010.jpg,label_1/Binh_s cam/Binh_cam.00_04_09_15.Still010.json
541,label_2/Binh_s cam/label_2.01_20_53_28.Still141.jpg,label_2/Binh_s cam/label_2.01_20_53_28.Still141.json
542,label_1/Kha_s cam/Binh_cam.00_43_27_09.Still249.jpg,label_1/Kha_s cam/Binh_cam.00_43_27_09.Still249.json
543,label_1/Kha_s cam/Binh_cam.00_43_08_11.Still244.jpg,label_1/Kha_s cam/Binh_cam.00_43_08_11.Still244.json
544,label_2/Ti_s cam/label_2.01_20_59_01.Still142.jpg,label_2/Ti_s cam/label_2.01_20_59_01.Still142.json
545,label_2/Kha_s cam/label_2.01_38_54_13.Still201.jpg,label_2/Kha_s cam/label_2.01_38_54_13.Still201.json
546,label_1/Kha_s cam/Binh_cam.00_29_56_04.Still135.jpg,label_1/Kha_s cam/Binh_cam.00_29_56_04.Still135.json
547,label_2/Ti_s cam/label_2.01_18_01_25.Still093.jpg,label_2/Ti_s cam/label_2.01_18_01_25.Still093.json
548,label_2/Kha_s cam/label_2.01_22_39_14.Still172.jpg,label_2/Kha_s cam/label_2.01_22_39_14.Still172.json
549,label_2/Binh_s cam/label_2.01_14_55_23.Still039.jpg,label_2/Binh_s cam/label_2.01_14_55_23.Still039.json
550,label_2/Binh_s cam/label_2.01_39_05_07.Still204.jpg,label_2/Binh_s cam/label_2.01_39_05_07.Still204.json
551,label_1/Binh_s cam/Binh_cam.00_42_23_26.Still234.jpg,label_1/Binh_s cam/Binh_cam.00_42_23_26.Still234.json
552,label_1/Ti_s cam/Binh_cam.00_28_33_01.Still116.jpg,label_1/Ti_s cam/Binh_cam.00_28_33_01.Still116.json
553,label_2/Ti_s cam/label_2.01_17_47_15.Still089.jpg,label_2/Ti_s cam/label_2.01_17_47_15.Still089.json
554,label_2/Kha_s cam/label_2.01_18_19_09.Still096.jpg,label_2/Kha_s cam/label_2.01_18_19_09.Still096.json
555,label_1/Kha_s cam/Binh_cam.00_38_19_23.Still166.jpg,label_1/Kha_s cam/Binh_cam.00_38_19_23.Still166.json
556,label_2/Binh_s cam/label_2.01_20_49_00.Still139.jpg,label_2/Binh_s cam/label_2.01_20_49_00.Still139.json
557,label_2/Kha_s cam/label_2.01_20_01_01.Still125.jpg,label_2/Kha_s cam/label_2.01_20_01_01.Still125.json
558,label_1/Binh_s cam/Binh_cam.00_42_47_21.Still239.jpg,label_1/Binh_s cam/Binh_cam.00_42_47_21.Still239.json
559,label_1/Ti_s cam/label_2.01_37_47_25.Still185.jpg,label_2/Ti_s cam/label_2.01_37_47_25.Still185.json
560,label_1/Binh_s cam/Binh_cam.00_40_48_13.Still208.jpg,label_1/Binh_s cam/Binh_cam.00_40_48_13.Still208.json
561,label_1/Binh_s cam/Binh_cam.00_09_16_06.Still053.jpg,label_1/Binh_s cam/Binh_cam.00_09_16_06.Still053.json
562,label_1/Ti_s cam/Binh_cam.00_06_49_24.Still046.jpg,label_1/Ti_s cam/Binh_cam.00_06_49_24.Still046.json
563,label_2/Ti_s cam/label_2.01_19_32_26.Still116.jpg,label_2/Ti_s cam/label_2.01_19_32_26.Still116.json
564,label_1/Binh_s cam/Binh_cam.00_16_34_14.Still086.jpg,label_1/Binh_s cam/Binh_cam.00_16_34_14.Still086.json
565,label_1/Ti_s cam/Binh_cam.00_05_18_06.Still023.jpg,label_1/Ti_s cam/Binh_cam.00_05_18_06.Still023.json
566,label_2/Binh_s cam/label_2.01_21_29_24.Still150.jpg,label_2/Binh_s cam/label_2.01_21_29_24.Still150.json
567,label_2/Binh_s cam/label_2.01_38_31_13.Still198.jpg,label_2/Binh_s cam/label_2.01_38_31_13.Still198.json
568,label_1/Ti_s cam/label_2.01_13_37_16.Still004.jpg,label_2/Ti_s cam/label_2.01_13_37_16.Still004.json
569,label_1/Kha_s cam/Binh_cam.00_06_09_27.Still034.jpg,label_1/Kha_s cam/Binh_cam.00_06_09_27.Still034.json
570,label_2/Binh_s cam/label_2.01_39_02_10.Still203.jpg,label_2/Binh_s cam/label_2.01_39_02_10.Still203.json
571,label_1/Kha_s cam/Binh_cam.00_16_26_07.Still083.jpg,label_1/Kha_s cam/Binh_cam.00_16_26_07.Still083.json
572,label_2/Kha_s cam/label_2.01_14_45_22.Still034.jpg,label_2/Kha_s cam/label_2.01_14_45_22.Still034.json
573,label_1/Kha_s cam/label_2.01_21_55_23.Still158.jpg,label_2/Kha_s cam/label_2.01_21_55_23.Still158.json
574,label_2/Binh_s cam/label_2.01_18_51_09.Still105.jpg,label_2/Binh_s cam/label_2.01_18_51_09.Still105.json
575,label_2/Kha_s cam/label_2.01_15_11_24.Still044.jpg,label_2/Kha_s cam/label_2.01_15_11_24.Still044.json
576,label_1/Kha_s cam/Binh_cam.00_29_51_15.Still134.jpg,label_1/Kha_s cam/Binh_cam.00_29_51_15.Still134.json
577,label_1/Binh_s cam/Binh_cam.00_38_10_26.Still163.jpg,label_1/Binh_s cam/Binh_cam.00_38_10_26.Still163.json
578,label_1/Kha_s cam/label_2.01_13_29_20.Still002.jpg,label_2/Kha_s cam/label_2.01_13_29_20.Still002.json
579,label_2/Binh_s cam/label_2.01_14_30_14.Still028.jpg,label_2/Binh_s cam/label_2.01_14_30_14.Still028.json
580,label_1/Kha_s cam/Binh_cam.00_40_37_14.Still204.jpg,label_1/Kha_s cam/Binh_cam.00_40_37_14.Still204.json
581,label_1/Ti_s cam/Binh_cam.00_39_26_15.Still184.jpg,label_1/Ti_s cam/Binh_cam.00_39_26_15.Still184.json
582,label_2/Binh_s cam/label_2.01_38_24_17.Still196.jpg,label_2/Binh_s cam/label_2.01_38_24_17.Still196.json
583,label_1/Ti_s cam/Binh_cam.00_43_22_04.Still247.jpg,label_1/Ti_s cam/Binh_cam.00_43_22_04.Still247.json
584,label_2/Kha_s cam/label_2.01_14_17_27.Still026.jpg,label_2/Kha_s cam/label_2.01_14_17_27.Still026.json
585,label_2/Ti_s cam/label_2.01_15_49_22.Still058.jpg,label_2/Ti_s cam/label_2.01_15_49_22.Still058.json
586,label_2/Kha_s cam/label_2.01_14_12_07.Still023.jpg,label_2/Kha_s cam/label_2.01_14_12_07.Still023.json
587,label_1/Kha_s cam/Binh_cam.00_38_46_26.Still173.jpg,label_1/Kha_s cam/Binh_cam.00_38_46_26.Still173.json
588,label_2/Kha_s cam/label_2.01_21_25_22.Still149.jpg,label_2/Kha_s cam/label_2.01_21_25_22.Still149.json
589,label_1/Binh_s cam/Binh_cam.00_18_15_03.Still093.jpg,label_1/Binh_s cam/Binh_cam.00_18_15_03.Still093.json
590,label_2/Ti_s cam/label_2.01_15_11_24.Still044.jpg,label_2/Ti_s cam/label_2.01_15_11_24.Still044.json
591,label_1/Ti_s cam/Binh_cam.00_04_18_14.Still012.jpg,label_1/Ti_s cam/Binh_cam.00_04_18_14.Still012.json
592,label_2/Binh_s cam/label_2.01_14_48_11.Still036.jpg,label_2/Binh_s cam/label_2.01_14_48_11.Still036.json
593,label_1/Ti_s cam/Binh_cam.00_04_39_13.Still018.jpg,label_1/Ti_s cam/Binh_cam.00_04_39_13.Still018.json
594,label_1/Kha_s cam/Binh_cam.00_39_31_15.Still185.jpg,label_1/Kha_s cam/Binh_cam.00_39_31_15.Still185.json
595,label_2/Kha_s cam/label_2.01_21_12_25.Still146.jpg,label_2/Kha_s cam/label_2.01_21_12_25.Still146.json
596,label_1/Binh_s cam/Binh_cam.00_16_20_14.Still081.jpg,label_1/Binh_s cam/Binh_cam.00_16_20_14.Still081.json
597,label_2/Kha_s cam/label_2.01_20_49_00.Still139.jpg,label_2/Kha_s cam/label_2.01_20_49_00.Still139.json
598,label_1/Ti_s cam/Binh_cam.00_04_12_13.Still011.jpg,label_1/Ti_s cam/Binh_cam.00_04_12_13.Still011.json
599,label_2/Kha_s cam/label_2.01_19_28_24.Still114.jpg,label_2/Kha_s cam/label_2.01_19_28_24.Still114.json
600,label_1/Ti_s cam/label_2.01_22_00_10.Still160.jpg,label_2/Ti_s cam/label_2.01_22_00_10.Still160.json
601,label_1/Binh_s cam/Binh_cam.00_31_23_25.Still155.jpg,label_1/Binh_s cam/Binh_cam.00_31_23_25.Still155.json
602,label_2/Binh_s cam/label_2.01_18_19_09.Still096.jpg,label_2/Binh_s cam/label_2.01_18_19_09.Still096.json
603,label_2/Kha_s cam/Binh_cam.00_40_24_14.Still198.jpg,label_1/Kha_s cam/Binh_cam.00_40_24_14.Still198.json
604,label_1/Binh_s cam/Binh_cam.00_28_38_09.Still119.jpg,label_1/Binh_s cam/Binh_cam.00_28_38_09.Still119.json
605,label_1/Binh_s cam/Binh_cam.00_06_00_13.Still031.jpg,label_1/Binh_s cam/Binh_cam.00_06_00_13.Still031.json
606,label_1/Ti_s cam/Binh_cam.00_30_34_04.Still144.jpg,label_1/Ti_s cam/Binh_cam.00_30_34_04.Still144.json
607,label_2/Binh_s cam/Binh_cam.00_30_59_10.Still150.jpg,label_1/Binh_s cam/Binh_cam.00_30_59_10.Still150.json
608,label_1/Binh_s cam/Binh_cam.00_05_27_19.Still025.jpg,label_1/Binh_s cam/Binh_cam.00_05_27_19.Still025.json
609,label_1/Ti_s cam/Binh_cam.00_29_07_25.Still127.jpg,label_1/Ti_s cam/Binh_cam.00_29_07_25.Still127.json
610,label_1/Kha_s cam/Binh_cam.00_09_57_02.Still061.jpg,label_1/Kha_s cam/Binh_cam.00_09_57_02.Still061.json
611,label_2/Ti_s cam/Binh_cam.00_09_48_02.Still059.jpg,label_1/Ti_s cam/Binh_cam.00_09_48_02.Still059.json
612,label_1/Kha_s cam/Binh_cam.00_09_53_05.Still060.jpg,label_1/Kha_s cam/Binh_cam.00_09_53_05.Still060.json
613,label_1/Ti_s cam/Binh_cam.00_06_08_20.Still033.jpg,label_1/Ti_s cam/Binh_cam.00_06_08_20.Still033.json
614,label_2/Ti_s cam/label_2.01_38_48_20.Still199.jpg,label_2/Ti_s cam/label_2.01_38_48_20.Still199.json
615,label_1/Binh_s cam/Binh_cam.00_40_10_03.Still194.jpg,label_1/Binh_s cam/Binh_cam.00_40_10_03.Still194.json
616,label_1/Kha_s cam/Binh_cam.00_04_29_15.Still015.jpg,label_1/Kha_s cam/Binh_cam.00_04_29_15.Still015.json
617,label_1/Ti_s cam/Binh_cam.00_43_19_23.Still246.jpg,label_1/Ti_s cam/Binh_cam.00_43_19_23.Still246.json
618,label_2/Binh_s cam/Binh_cam.00_40_21_08.Still197.jpg,label_1/Binh_s cam/Binh_cam.00_40_21_08.Still197.json
619,label_2/Kha_s cam/label_2.01_19_03_09.Still108.jpg,label_2/Kha_s cam/label_2.01_19_03_09.Still108.json
620,label_1/Binh_s cam/Binh_cam.00_18_27_01.Still095.jpg,label_1/Binh_s cam/Binh_cam.00_18_27_01.Still095.json
621,label_1/Binh_s cam/Binh_cam.00_16_15_18.Still080.jpg,label_1/Binh_s cam/Binh_cam.00_16_15_18.Still080.json
622,label_1/Kha_s cam/label_2.01_13_38_01.Still005.jpg,label_2/Kha_s cam/label_2.01_13_38_01.Still005.json
